Classe,Region,Level,Year,Pop_Prop,Pop_Bias,Pop_Bias_SE,Global_Acc,Allocation_Tot,Quantity_Tot,Producer_Acc,Producer_stdErr,User_Acc,User_stdErr
"5.1. Rio, Lago e Oceano",Amazônia,l3,1998,0.018717371430074244,0.0022699834549374286,0.0009125932709732164,0.0,0.0014642366193835105,0.002269983454937431,0.8569566397920325,0.026670785657325845,0.9608856236877675,0.03066383497582881
TOTAL,Amazônia,l3,1998,1.0,0.0,0.00943079479974345,96.49672421389633,1.9824014457622643,1.520874340341395,0.9649672421390142,0.005353503268824998,0.9649672421390139,0.005305326684344831
1.1. Formação Florestal,Amazônia,l3,1999,0.8617649889338164,-0.004007733589366992,0.0024018930393794645,0.0,0.02164573924524582,0.004007733589367013,0.9873823630692843,0.0027370819556951564,0.9827904319594845,0.0026997837397080685
1.2. Formação Savânica,Amazônia,l3,1999,0.0018549459917223162,0.003409748416255902,0.0011818249361084069,0.0,0.0023164647383736247,0.003409748416255901,0.13233695416009159,0.010814727475640818,0.37559779402989835,0.03380331768688338
3.3. Floresta Plantada,Amazônia,l3,1999,0.00036868102383661117,0.00011918107733511861,0.00029312112899611774,0.0,0.00044905147423108236,0.00011918107733511856,0.2954836753558905,0.05949649091674224,0.39100272973353645,0.07987883073891565
2.2. Formação Campestre (Campo),Amazônia,l3,1999,0.029167485177382567,-0.008319791303704685,0.0017023762942027453,0.0,0.0025654915863555297,0.008319791303704686,0.9384706144981652,0.03330600122127351,0.6707793956700597,0.021688005927582094
3.1. Pastagem,Amazônia,l3,1999,0.08361828261703616,0.007648194766365832,0.002133208381589,0.0,0.014030942748385372,0.007648194766365857,0.8393313014705512,0.017592297063231038,0.9161012262554721,0.019522705890545656
3.2.1. Lavoura Temporária,Amazônia,l3,1999,0.0028832931173226146,-0.0003522972055728529,0.0004883062454033586,0.0,0.001546197732111362,0.0003522972055728531,0.6945475642743286,0.049820717063830934,0.6096837796798262,0.04166167601327905
4.2. Infraestrutura Urbana,Amazônia,l3,1999,0.0005568598119717026,-2.8552767191503272e-05,0.00030114892220335377,0.0,0.0002514356132387461,2.85527671915033e-05,0.7620364750735481,0.07728512203521055,0.7229633554185881,0.06752420067221136
"5.1. Rio, Lago e Oceano",Amazônia,l3,1999,0.0197854633269595,0.0015312506058791837,0.0008855559349887906,0.0,0.0016159480895429276,0.001531250605879185,0.8902633558802406,0.02747415945471752,0.9591632487235959,0.03034607185590794
TOTAL,Amazônia,l3,1999,1.0,0.0,0.009387434882871238,96.50809895204213,2.2210635613742236,1.2708374865836058,0.9650809895204691,0.005486239627244919,0.965080989520469,0.005441907401565199
1.1. Formação Florestal,Amazônia,l3,2000,0.8583654964371,-0.00466115474561957,0.0024112614785652747,0.0,0.021427299452035475,0.004661154745619789,0.9874503979858049,0.0028004865230785627,0.9820882776212977,0.002758696862523032
1.2. Formação Savânica,Amazônia,l3,2000,0.0018396933185910256,0.0034052221190107035,0.0011809971576838925,0.0,0.0022712930734350737,0.0034052221190107026,0.13423415310493902,0.010909346584194986,0.3826979066340799,0.03468994827628325
3.3. Floresta Plantada,Amazônia,l3,2000,0.0004340000347782872,9.448639552822748e-05,0.00028466608372207,0.0,0.0004484895213771482,9.448639552822748e-05,0.39689812653857165,0.06979371110457784,0.4833070444265481,0.08723404763176774
2.2. Formação Campestre (Campo),Amazônia,l3,2000,0.029701805411132414,-0.00859076601575339,0.0017052395651297567,0.0,0.0023834252294288663,0.008590766015753388,0.9435502633292755,0.03346873148960584,0.6706436361339402,0.021601344554847073
3.1. Pastagem,Amazônia,l3,2000,0.08765327274333594,0.007077040938282225,0.0021243396506703096,0.0,0.014146382851370765,0.007077040938282236,0.8506261426355499,0.0175707323516165,0.919304879278188,0.019314809181698363
3.2.1. Lavoura Temporária,Amazônia,l3,2000,0.0032563634567872417,-0.00023895260062238512,0.000516365670952611,0.0,0.0017400187432829086,0.0002389526006223849,0.7116702321581623,0.04631687559449715,0.6594477284307967,0.040444148074694986
4.2. Infraestrutura Urbana,Amazônia,l3,2000,0.0005563930427697259,-1.691833844597371e-05,0.0003009368422352703,0.0,0.000274318355577285,1.691833844597382e-05,0.7457541999850098,0.07466489414343376,0.7230779244333859,0.0674264309762406
"5.1. Rio, Lago e Oceano",Amazônia,l3,2000,0.01819297555556002,0.00293104224762016,0.0009086280384285711,0.0,0.0009254918381796512,0.0029310422476201622,0.8393398359000133,0.026391639785838618,0.9745645830349944,0.031812046993901055
TOTAL,Amazônia,l3,2000,1.0,0.0,0.009432434487387757,96.46838487672149,2.180835953234359,1.3507791700441434,0.9646838487672688,0.0055934661630536,0.9646838487672688,0.005552226053724696
1.1. Formação Florestal,Amazônia,l3,2001,0.8543590966024016,-0.004654226786194612,0.0024124202759476594,0.0,0.020839141499713776,0.0046542267861946485,0.9877374237573673,0.002847378345177059,0.9823566020470809,0.002810840122672875
1.2. Formação Savânica,Amazônia,l3,2001,0.0017613693862142859,0.003481637132017993,0.001184170272894257,0.0,0.0021189724344727553,0.003481637132017992,0.13387035979015982,0.01076006705491189,0.39848720800494164,0.03626065647998965
3.3. Floresta Plantada,Amazônia,l3,2001,0.0004338420777849693,0.00014225670304728513,0.00029271910501193143,0.0,0.0004483262908456864,0.00014225670304728516,0.36396350650007603,0.06313917920114136,0.4833070444265481,0.08717180663102367
2.2. Formação Campestre (Campo),Amazônia,l3,2001,0.030021236554085163,-0.00891182564850267,0.001714846598901583,0.0,0.0022959562366424366,0.008911825648502666,0.945617709397204,0.03346938433423273,0.6649104127106651,0.021325248351328766
3.1. Pastagem,Amazônia,l3,2001,0.09110597566728382,0.006952178841208908,0.0021345390176921077,0.0,0.013803073848832587,0.006952178841208925,0.8587193912116159,0.017417058597169695,0.9242471542193835,0.019091240919374787
3.2.1. Lavoura Temporária,Amazônia,l3,2001,0.00387097306057722,-0.0001683702839477023,0.0005429140560604904,0.0,0.0019933431153093106,0.0001683702839477023,0.730818665198019,0.0446672205379401,0.6990312711118088,0.040916964250725
4.2. Infraestrutura Urbana,Amazônia,l3,2001,0.0005561905400851724,-1.3152699274322609e-05,0.00030854400588611495,0.0,0.0002817374789931587,1.3152699274322581e-05,0.740591301544957,0.07524586727427804,0.7230779244333859,0.0686556897674417
"5.1. Rio, Lago e Oceano",Amazônia,l3,2001,0.0178913161116254,0.0031715027416451165,0.0009234639408585785,0.0,0.0007001440007013277,0.0031715027416451165,0.8328061041341124,0.02627439341642209,0.9804334126027102,0.0321577264562216
TOTAL,Amazônia,l3,2001,1.0,0.0,0.009513617273252723,96.50120771293248,2.124034745275552,1.3747575417919329,0.965012077129382,0.0056862834787374545,0.9650120771293815,0.00565460865281648
1.1. Formação Florestal,Amazônia,l3,2002,0.8494103596946725,-0.005914132982479385,0.0024450560838191683,0.0,0.020993688116891285,0.0059141329824794475,0.9875555530350605,0.0029177625688407947,0.9806795657085872,0.00286802610493183
1.2. Formação Savânica,Amazônia,l3,2002,0.0018708326078919724,0.003355638634294833,0.001182186039122469,0.0,0.0023377961646739455,0.003355638634294833,0.13430371909236866,0.010357952889762224,0.3751990010190863,0.032731923021597435
3.3. Floresta Plantada,Amazônia,l3,2002,0.00043387382187728854,0.00014226711192679635,0.0002927173032006528,0.0,0.00044835909474345127,0.00014226711192679635,0.36396350650007603,0.06303089252818975,0.4833070444265481,0.08702844285141145
2.2. Formação Campestre (Campo),Amazônia,l3,2002,0.02952499349694967,-0.00836247518313641,0.0016878578439684276,0.0,0.0023457065595470783,0.008362475183136407,0.944578747085691,0.03341019286631339,0.6770421485818418,0.021778156119564334
3.1. Pastagem,Amazônia,l3,2002,0.09517510539655759,0.008283104302461245,0.0021945591870562143,0.0,0.01463375205168474,0.00828310430246125,0.8492146696362985,0.016796177696081185,0.9231219551020636,0.018628587425698236
3.2.1. Lavoura Temporária,Amazônia,l3,2002,0.004610034113053792,-8.692277277532368e-05,0.000564336617777618,0.0,0.0023831051750039522,8.692277277532346e-05,0.7365635073160465,0.042017991321648976,0.7226755097848055,0.040224204539663626
4.2. Infraestrutura Urbana,Amazônia,l3,2002,0.000598558764220212,-4.116379420047501e-05,0.0003235922312647757,0.0,0.0003103928842303229,4.116379420047512e-05,0.7215682766034537,0.07288169414502087,0.6719449316368292,0.06235586160212231
"5.1. Rio, Lago e Oceano",Amazônia,l3,2002,0.018376242104841196,0.0026236846839087207,0.0008975722943787253,0.0,0.0009496589733415453,0.002623684683908719,0.8524511917708484,0.02679229835669514,0.9741606861750217,0.03172882346295472
TOTAL,Amazônia,l3,2002,1.0,0.0,0.00958787760058805,96.33940757573501,2.220122951005816,1.4404694732591625,0.9633940757574135,0.005789630476828358,0.9633940757574132,0.005756919231076928
1.1. Formação Florestal,Amazônia,l3,2003,0.8406047590015616,-0.005632531634289194,0.002442484537539945,0.0,0.021518947604065808,0.005632531634289228,0.9871139740348503,0.003033879794123583,0.9804997470442675,0.002984787436006876
1.2. Formação Savânica,Amazônia,l3,2003,0.0017600107018425758,0.0033897118731794447,0.0011771740809559414,0.0,0.0023513823490294,0.003389711873179443,0.11346621469708543,0.01032288369656079,0.33199771269353373,0.033844279765189195
3.3. Floresta Plantada,Amazônia,l3,2003,0.0005026487970839627,0.00011010284530129917,0.0003087899981821614,0.0,0.00044909390803974086,0.00011010284530129917,0.4538573605148142,0.06517798481887117,0.5532726720474733,0.07951761528750835
2.2. Formação Campestre (Campo),Amazônia,l3,2003,0.029968249606633506,-0.00877922249642249,0.0017215526817001786,0.0,0.002496837735189536,0.008779222496422483,0.941081822157226,0.033340870266649905,0.6653911557851668,0.02141580500795903
3.1. Pastagem,Amazônia,l3,2003,0.10241114987278839,0.007719265137368026,0.0022024104484600097,0.0,0.016033758281283672,0.007719265137368064,0.857113547819113,0.01649787764817292,0.9217186883400862,0.018035072470508846
3.2.1. Lavoura Temporária,Amazônia,l3,2003,0.006183457366446715,0.00014537408636353284,0.0006470787315614992,0.0,0.002791957981272953,0.00014537408636353284,0.7564553443249643,0.03940700637311267,0.7742397322553763,0.04120546255052324
4.2. Infraestrutura Urbana,Amazônia,l3,2003,0.0005909237968708349,3.1283321380201834e-05,0.0003009756635086771,0.0,0.00024833494268972317,3.128332138020186e-05,0.7501623042146793,0.07137345774968495,0.7898756624756434,0.06942348504539188
"5.1. Rio, Lago e Oceano",Amazônia,l3,2003,0.017978800856829274,0.0030160168671191792,0.0009190774681486684,0.0,0.0010069274888715382,0.0030160168671191784,0.8323643168599495,0.026170786737124602,0.9719968117759907,0.03149703018796496
TOTAL,Amazônia,l3,2003,1.0,0.0,0.00971954361005708,96.21396257240667,2.3448620145221186,1.4411754130711714,0.9621396257241233,0.005992942261958253,0.962139625724123,0.0059594439949708445
1.1. Formação Florestal,Amazônia,l3,2004,0.8334103789068582,-0.004921550373983808,0.002438181563917391,0.0,0.022925360834469943,0.004921550373983896,0.9861643512592269,0.0031137289409592234,0.9803407406412312,0.0030737553302045864
1.2. Formação Savânica,Amazônia,l3,2004,0.0016430602356416685,0.0034535546988344458,0.001158341031119482,0.0,0.0020744848729692756,0.0034535546988344445,0.11886670014227857,0.010084131659750565,0.3687130794206333,0.03533283581762429
3.3. Floresta Plantada,Amazônia,l3,2004,0.000502931336229234,0.00014187516433088266,0.00032363746160587835,0.0,0.00044934634395455894,0.00014187516433088263,0.4315374674576686,0.06035005948114333,0.5532726720474733,0.07950472045632774
2.2. Formação Campestre (Campo),Amazônia,l3,2004,0.02971359557294687,-0.008601832171303045,0.001717750023680945,0.0,0.0022875503236357286,0.008601832171303041,0.9458228505095502,0.03354467365296305,0.6720152123900505,0.02166794909109867
3.1. Pastagem,Amazônia,l3,2004,0.10816183836029726,0.007556727095114091,0.0022312077558421443,0.0,0.01761890306296729,0.00755672709511411,0.8585691192922366,0.016143414386236125,0.9185530528601172,0.017573033368649956
3.2.1. Lavoura Temporária,Amazônia,l3,2004,0.007941793295817933,-0.0006657033855878894,0.0006994409844916729,0.0,0.002630363312527216,0.000665703385587889,0.8192460961189488,0.03899947607660305,0.7505745908931412,0.0358579780273485
4.2. Infraestrutura Urbana,Amazônia,l3,2004,0.0006509383486997806,8.661231103513297e-05,0.0003007760809172207,0.0,0.00025535566242820026,8.661231103513289e-05,0.7094570529890759,0.0650507737359154,0.8038557238652007,0.07091961183884392
"5.1. Rio, Lago e Oceano",Amazônia,l3,2004,0.017975463943555037,0.0029503166615601913,0.0009107364107607164,0.0,0.0007556849130992138,0.00295031666156019,0.8409541234845868,0.026612772193231306,0.9789800998885999,0.03220036985485106
TOTAL,Amazônia,l3,2004,1.0,0.0,0.009780071312335449,96.13123894060995,2.449852466302571,1.4189085930874792,0.9613123894061448,0.006134913624899249,0.9613123894061446,0.006114060789975942
1.1. Formação Florestal,Amazônia,l3,2005,0.8279550536101488,-0.005827075507428239,0.002426872287769299,0.0,0.021390898983630002,0.0058270755074284475,0.9869905297268943,0.003177219536914459,0.9800441763991886,0.0031272693986658237
1.2. Formação Savânica,Amazônia,l3,2005,0.0016475052071815539,0.0033100775966100763,0.0011585650486015916,0.0,0.00209876674272197,0.0033100775966100737,0.12064787609056515,0.010369251016595651,0.3630470078111605,0.03464085531600831
3.3. Floresta Plantada,Amazônia,l3,2005,0.000613296717126581,9.006533755407417e-05,0.0003309705393906595,0.0,0.0005885518715980045,9.006533755407428e-05,0.453565527461419,0.0653508072147993,0.5201736327927134,0.07669318327535996
2.2. Formação Campestre (Campo),Amazônia,l3,2005,0.029696499279434133,-0.008606008306612156,0.001718080396859207,0.0,0.002295093767284137,0.008606008306612154,0.9455893708154613,0.03359520962791549,0.671558755175937,0.021702811115236816
3.1. Pastagem,Amazônia,l3,2005,0.11173993921675648,0.009205279933163918,0.002211521778302251,0.0,0.01498620890602717,0.00920527993316396,0.8619343161842657,0.015814085255579754,0.9329415739301746,0.017450432182136773
3.2.1. Lavoura Temporária,Amazônia,l3,2005,0.009716625067781844,-0.001284134129524418,0.0007029541306560172,0.0,0.0021635971719136584,0.0012841341295244165,0.8717106731714573,0.038147401413735196,0.7565067398426073,0.03318016442338784
4.2. Infraestrutura Urbana,Amazônia,l3,2005,0.000605239624317945,0.00013640227019671552,0.0002845692619902762,0.0,0.00015615208341120232,0.00013640227019671557,0.7108060999673246,0.06557469169908595,0.8709997849304951,0.08007173679716387
"5.1. Rio, Lago e Oceano",Amazônia,l3,2005,0.01802584127730116,0.0029753928060400328,0.0009031110667474256,0.0,0.0005650102716661387,0.00297539280604003,0.8448711190521252,0.026562320252623246,0.9843277697008902,0.032152305112541614
TOTAL,Amazônia,l3,2005,1.0,0.0,0.009736644510316729,96.2160642157309,2.212213989912614,1.5717217943564934,0.9621606421573563,0.006258782305462223,0.9621606421573562,0.00623818706959732
1.1. Formação Florestal,Amazônia,l3,2006,0.8250282046239669,-0.005861799012888138,0.002419429417622307,0.0,0.021366165518853286,0.005861799012888191,0.9869585926787877,0.0032096146068040857,0.9799462834366292,0.0031609716451658936
1.2. Formação Savânica,Amazônia,l3,2006,0.0015769823912579566,0.0033749929512547107,0.001146286263457427,0.0,0.0019426884354327714,0.003374992951254709,0.12230234030896163,0.01076833390385406,0.38404878640303286,0.037737360919497705
3.3. Floresta Plantada,Amazônia,l3,2006,0.0005692699429071578,0.00020484082935342293,0.0003585527613429549,0.0,0.0005884993340331595,0.0002048408293534227,0.35527250846472,0.055255403142038466,0.4831104809189463,0.07874713580715925
2.2. Formação Campestre (Campo),Amazônia,l3,2006,0.030273654920957665,-0.009187420987198398,0.0017286151803672172,0.0,0.0022235045778847065,0.009187420987198398,0.9472759198046062,0.0336524262496857,0.6597974937934926,0.021227133347645165
3.1. Pastagem,Amazônia,l3,2006,0.11287238197662686,0.009751145563519172,0.0022144018228815493,0.0,0.014637726823879121,0.009751145563519206,0.8607933622699752,0.01569321029004139,0.9351580671571619,0.017417961666107568
3.2.1. Lavoura Temporária,Amazônia,l3,2006,0.011535372514806883,-0.0020209008568684936,0.0007548665368403685,0.0,0.0019405867330419754,0.0020209008568684936,0.8980192068036246,0.03673382311586158,0.7406937470333127,0.029896307098941494
4.2. Infraestrutura Urbana,Amazônia,l3,2006,0.0006140109142706611,0.0001275647769728772,0.00028455038092003077,0.0,0.00016690222057494115,0.00012756477697287714,0.7154492929690048,0.06561807577644374,0.8640885555159942,0.07872223297006015
"5.1. Rio, Lago e Oceano",Amazônia,l3,2006,0.01753012271525436,0.0036115767358548506,0.0009313295652755456,0.0,0.0005709232004014464,0.0036115767358548476,0.8156705261529437,0.025672248959347544,0.9837159382830608,0.03232732828833059
